FEATURE_TYPE;NULL;1;0;0;0;1
FILE_FULL_BYTE;NULL;1;0;0;1;0
FILTER;NULL;2;0;0;1;0
FIND_ARCHIVED_PRODUCTS;NULL;2;0;0;1;0
FIRST_NAME_ERROR;NULL;2;0;0;1;0
FIRST_TIME_DELIVERY;NULL;2;0;0;1;0
FOCUS_AREA;NULL;2;0;0;1;0
Fonction;NULL;1;0;0;1;0
Fonctionality type;NULL;1;0;0;1;0
Fonctionnalite;NULL;1;0;0;1;0
FONCTIONNEMENT_OUTILS_RECHERCHE;NULL;1;0;0;1;0
FOOTER;NULL;1;0;0;1;0
FORGOT_PASSWORD;NULL;2;0;0;1;0
FORGOT_PASSWORD_ERROR_EMAIL_TEXT;NULL;2;0;0;1;0
FORGOT_PASSWORD_ERROR_PWD_TEXT;NULL;2;0;0;1;0
FORGOT_PASSWORD_LABEL;NULL;2;0;0;1;0
FORGOT_PASSWORD_TEXT_PRESENTATION_STEP1;NULL;2;0;0;1;0
FORGOT_PASSWORD_TEXT_PRESENTATION_STEP2;NULL;2;0;0;1;0
FORGOT_PASSWORD_TEXT_PRESENTATION_STEP3;NULL;2;0;0;1;0
FORMAT_CLASSIQUE;NULL;1;0;0;1;0
FORMAT_DATE;used;1;NULL;NULL;1;0
FORM_BUTTON_BACK;NULL;1;0;0;1;0
FORM_BUTTON_COLOR;NULL;1;0;0;1;0
FORM_BUTTON_CONSULT;NULL;2;NULL;NULL;1;0
FORM_BUTTON_DELETE;NULL;1;0;0;1;0
FORM_BUTTON_FILE_SELECT;NULL;1;0;0;1;0
FORM_BUTTON_FILE_VIEW;NULL;1;0;0;1;0
FORM_BUTTON_IMG_SELECT;NULL;1;0;0;1;0
FORM_BUTTON_IMG_TITLE;NULL;1;0;0;1;0
FORM_BUTTON_LINK_SELECT;NULL;1;0;0;1;0
FORM_BUTTON_PREVIEW;NULL;1;0;0;1;0
FORM_BUTTON_SAVE;NULL;1;0;0;1;0
FORM_BUTTON_SELECT;NULL;1;0;0;1;0
FORM_DISPLAY_ORDER;NULL;1;NULL;NULL;1;0
FORM_FILL;NULL;1;0;0;1;0
FORM_MAP_ADD;NULL;1;0;0;1;0
FORM_MSG_ALPHANUM;NULL;1;0;0;1;0
FORM_MSG_DATE_EDITION;NULL;1;0;0;1;0
FORM_MSG_ERROR_HIERARCHY_PAGE_LANG;NULL;1;0;0;1;0
FORM_MSG_TELEPHONE;NULL;1;0;0;1;0
FORM_MSG_YEAR;NULL;1;0;0;1;0
FORM_NOT_PUBLISHED;NULL;1;NULL;NULL;1;0
FORM_PUBLISHED;NULL;1;NULL;NULL;1;0
FOR_RUB;NULL;2;NULL;NULL;1;0
FOURGON;NULL;0;0;0;1;0
Frame type;NULL;1;0;0;1;0
Free content;NULL;1;0;0;1;0
Free/public package;NULL;1;0;0;1;0
FRIEND_SEND_ICONE;NULL;1;0;0;1;0
GABARIT_HIDDEN;NULL;1;0;0;1;0
GABARIT_UNIQUE;NULL;1;0;0;1;0
GENERAL_SETTINGS;NULL;1;0;0;1;0
Geolocation;NULL;1;0;0;1;0
GLOSSARY;NULL;2;0;0;1;0
GOOGLE;NULL;2;NULL;NULL;1;0
GROUPES;NULL;2;NULL;0;1;0
Has list;NULL;2;0;0;1;0
HEADER;NULL;1;0;0;1;0
HIDDEN;NULL;1;0;0;1;0
Hide when add;NULL;1;0;0;1;0
HIDE_LAYOUT;NULL;1;0;0;1;0
HIDE_WHILE_VIEW;NULL;1;0;0;1;0
HIGH_RESOLUTION;NULL;2;0;0;1;0
HORIZONTAL_VIEW_BO;NULL;1;0;0;1;0
HYBRIDE-DIESEL;NULL;0;0;0;0;1
Icon;NULL;1;0;0;1;0
icone;NULL;2;0;0;1;0
ID_COMPTE;NULL;1;NULL;NULL;1;0
ID_DOUBLON;NULL;2;NULL;0;1;0
ID_WIDGET;NULL;2;NULL;NULL;1;0
IFRAME_NON_DISPO;NULL;0;0;0;1;0
Image link;NULL;1;0;0;1;0
Image position;NULL;1;0;0;1;0
IMAGE_FOND_GENERALE;NULL;1;0;0;1;0
IMAGE_OBLIGATOIRE;NULL;2;NULL;NULL;1;0
IMG_CHANGE_MAIL_SAVE_NEW_EMAIL_BUTTON;NULL;2;0;0;1;0
IMG_DOWNLOAD_ALL_BUTTON;NULL;2;0;0;1;0
IMG_DOWNLOAD_SELECTED_ITEMS_BUTTON;NULL;2;0;0;1;0
IMG_FORGOT_PASSWORD_SAVE_NEW_PASSWORD_BUTTON;NULL;2;0;0;1;0
IMG_FORGOT_PASSWORD_SEND_BUTTON;NULL;2;0;0;1;0
IMG_LOGIN_BUTTON;NULL;2;0;0;1;0
IMG_REGISTER_BUTTON;NULL;2;0;0;1;0
IMG_REGISTRATION_BUTTON;NULL;2;0;0;1;0
IMG_SAVE_CHANGES_BUTTON;NULL;2;0;0;1;0
IMG_SEARCH_BUTTON;NULL;2;0;0;1;0
IMG_SEND_ENQUIRY_BUTTON;NULL;2;0;0;1;0
IMG_SEND_REQUEST_BUTTON;NULL;2;0;0;1;0
IMG_TAKE_TOUR_BUTTON;NULL;2;0;0;1;0
IMG_TOP_CAT_BUTTON;NULL;2;0;0;1;0
IMG_TOP_PRODUCT_BUTTON;NULL;2;0;0;1;0
IMG_WE_RECOMMEND_BUTTON;NULL;2;0;0;0;1
IMPORT_EXPORT_TRAD;NULL;1;0;0;1;0
INDEX_NOFOLLOW;used;2;NULL;0;1;0
Info external links;NULL;1;0;0;0;1
INSCRIVEZ_VOUS;used;2;NULL;0;0;1
INSCRIVEZ_VOUS_VIA;used;2;NULL;0;0;1
INTERNAL_CONTACT_SOCIETY;NULL;2;0;0;0;1
IN_THE_RUBRIQUE;NULL;1;0;0;1;0
IN_THE_SEARCH;NULL;1;0;0;1;0
ITEM_REQUESTED;NULL;2;0;0;1;0
JAN;NULL;2;NULL;NULL;1;0
JOUR_MOIS_ANNEE;used;2;NULL;0;1;0
JUN;NULL;2;NULL;NULL;1;0
